cruise, day, pressure, theta, density, temp, salinity, oxygen, nitrate, 
285, 10146, 1470.0,  2.8970,  27.545,  3.0023, 34.5618,    63.8,  -9.000,
285, 10146, 1472.0,  2.8943,  27.545,  2.9997, 34.5618,    64.0,  -9.000,
285, 10146, 1474.0,  2.8916,  27.545,  2.9972, 34.5619,    64.2,  -9.000,
285, 10146, 1476.0,  2.8888,  27.546,  2.9946, 34.5618,    64.3,  -9.000,
285, 10146, 1478.0,  2.8823,  27.546,  2.9882, 34.5618,    64.5,  -9.000,
285, 10146, 1480.0,  2.8767,  27.546,  2.9827, 34.5617,    64.5,  -9.000,
285, 10146, 1482.0,  2.8673,  27.547,  2.9733, 34.5617,    64.7,  -9.000,
285, 10146, 1484.0,  2.8636,  27.548,  2.9697, 34.5617,    64.8,  -9.000,
285, 10146, 1486.0,  2.8580,  27.548,  2.9642, 34.5620,    65.0,  -9.000,
285, 10146, 1488.0,  2.8517,  27.549,  2.9581, 34.5626,    65.1,  -9.000,
285, 10146, 1490.0,  2.8419,  27.550,  2.9483, 34.5624,    65.3,  -9.000,
285, 10146, 1492.0,  2.8399,  27.550,  2.9464, 34.5623,    65.4,  -9.000,
285, 10146, 1494.0,  2.8375,  27.550,  2.9442, 34.5622,    65.6,  -9.000,
285, 10146, 1496.0,  2.8322,  27.551,  2.9390, 34.5623,    65.8,  -9.000,
285, 10146, 1498.0,  2.8302,  27.551,  2.9371, 34.5626,    65.9,  -9.000,
285, 10146, 1500.0,  2.8285,  27.552,  2.9356, 34.5631,    66.0,  -9.000,
285, 10146, 1502.0,  2.8238,  27.553,  2.9310, 34.5644,    66.2,  -9.000,
285, 10146, 1504.0,  2.8133,  27.554,  2.9205, 34.5644,    66.2,  -9.000,
285, 10146, 1506.0,  2.8057,  27.555,  2.9130, 34.5637,    66.3,  -9.000,
285, 10146, 1508.0,  2.7985,  27.555,  2.9059, 34.5630,    66.4,  -9.000,
285, 10146, 1510.0,  2.7926,  27.555,  2.9002, 34.5630,    66.7,  -9.000,
285, 10146, 1512.0,  2.7907,  27.555,  2.8983, 34.5631,    66.8,  -9.000,
285, 10146, 1514.0,  2.7860,  27.556,  2.8938, 34.5633,    67.0,  -9.000,
285, 10146, 1516.0,  2.7812,  27.557,  2.8891, 34.5639,    67.2,  -9.000,
285, 10146, 1518.0,  2.7787,  27.557,  2.8868, 34.5644,    67.2,  -9.000,
285, 10146, 1520.0,  2.7761,  27.558,  2.8842, 34.5651,    67.3,  -9.000,
285, 10146, 1522.0,  2.7770,  27.558,  2.8853, 34.5657,    67.4,  -9.000,
285, 10146, 1524.0,  2.7767,  27.559,  2.8852, 34.5661,    67.5,  -9.000,
285, 10146, 1526.0,  2.7723,  27.559,  2.8809, 34.5661,    67.5,  -9.000,
285, 10146, 1528.0,  2.7645,  27.560,  2.8731, 34.5662,    67.5,  -9.000,
285, 10146, 1530.0,  2.7557,  27.561,  2.8644, 34.5657,    67.5,  -9.000,
285, 10146, 1532.0,  2.7488,  27.561,  2.8576, 34.5660,    67.8,  -9.000,
285, 10146, 1534.0,  2.7429,  27.562,  2.8518, 34.5662,    67.9,  -9.000,
285, 10146, 1536.0,  2.7410,  27.562,  2.8501, 34.5664,    68.1,  -9.000,
285, 10146, 1538.0,  2.7379,  27.563,  2.8472, 34.5665,    68.2,  -9.000,
285, 10146, 1540.0,  2.7326,  27.563,  2.8419, 34.5667,    68.3,  -9.000,
285, 10146, 1542.0,  2.7295,  27.564,  2.8389, 34.5673,    68.5,  -9.000,
285, 10146, 1544.0,  2.7272,  27.564,  2.8367, 34.5676,    68.5,  -9.000,
285, 10146, 1546.0,  2.7241,  27.565,  2.8338, 34.5678,    68.5,  -9.000,
285, 10146, 1548.0,  2.7209,  27.565,  2.8307, 34.5679,    68.6,  -9.000,
285, 10146, 1550.0,  2.7154,  27.567,  2.8254, 34.5689,    68.7,  -9.000,
285, 10146, 1552.0,  2.7087,  27.567,  2.8187, 34.5692,    68.8,  -9.000,
285, 10146, 1554.0,  2.7059,  27.568,  2.8160, 34.5692,    68.8,  -9.000,
285, 10146, 1556.0,  2.7019,  27.568,  2.8121, 34.5695,    69.0,  -9.000,
285, 10146, 1558.0,  2.6974,  27.569,  2.8078, 34.5701,    69.1,  -9.000,
285, 10146, 1560.0,  2.6959,  27.570,  2.8064, 34.5709,    69.2,  -9.000,
285, 10146, 1562.0,  2.6891,  27.570,  2.7998, 34.5707,    69.2,  -9.000,
285, 10146, 1564.0,  2.6824,  27.572,  2.7931, 34.5716,    69.2,  -9.000,
285, 10146, 1566.0,  2.6761,  27.573,  2.7869, 34.5722,    69.3,  -9.000,
285, 10146, 1568.0,  2.6755,  27.573,  2.7864, 34.5726,    69.5,  -9.000,
285, 10146, 1570.0,  2.6747,  27.574,  2.7858, 34.5733,    69.5,  -9.000,
285, 10146, 1572.0,  2.6680,  27.574,  2.7792, 34.5734,    69.5,  -9.000,
285, 10146, 1574.0,  2.6613,  27.575,  2.7726, 34.5735,    69.7,  -9.000,
285, 10146, 1576.0,  2.6570,  27.576,  2.7684, 34.5738,    69.7,  -9.000,
285, 10146, 1578.0,  2.6541,  27.576,  2.7657, 34.5740,    69.8,  -9.000,
285, 10146, 1580.0,  2.6516,  27.576,  2.7633, 34.5743,    70.0,  -9.000,
285, 10146, 1582.0,  2.6501,  27.577,  2.7619, 34.5743,    70.0,  -9.000,
285, 10146, 1584.0,  2.6469,  27.577,  2.7588, 34.5744,    70.2,  -9.000,
285, 10146, 1586.0,  2.6411,  27.577,  2.7531, 34.5743,    70.2,  -9.000,
285, 10146, 1588.0,  2.6349,  27.578,  2.7470, 34.5740,    70.4,  -9.000,
285, 10146, 1590.0,  2.6287,  27.578,  2.7409, 34.5739,    70.5,  -9.000,
285, 10146, 1592.0,  2.6244,  27.579,  2.7367, 34.5742,    70.5,  -9.000,
285, 10146, 1594.0,  2.6211,  27.579,  2.7336, 34.5743,    70.8,  -9.000,
285, 10146, 1596.0,  2.6186,  27.580,  2.7312, 34.5747,    71.0,  -9.000,
285, 10146, 1598.0,  2.6148,  27.580,  2.7275, 34.5751,    71.0,  -9.000,
285, 10146, 1600.0,  2.6128,  27.581,  2.7257, 34.5752,    71.1,  -9.000,
285, 10146, 1602.0,  2.6107,  27.581,  2.7237, 34.5755,    71.2,  -9.000,
285, 10146, 1604.0,  2.6052,  27.582,  2.7184, 34.5760,    71.2,  -9.000,
285, 10146, 1606.0,  2.5994,  27.583,  2.7127, 34.5763,    71.2,  -9.000,
285, 10146, 1608.0,  2.5955,  27.583,  2.7089, 34.5765,    71.3,  -9.000,
285, 10146, 1610.0,  2.5934,  27.583,  2.7069, 34.5765,    71.4,  -9.000,
285, 10146, 1612.0,  2.5913,  27.584,  2.7050, 34.5767,    71.5,  -9.000,
285, 10146, 1614.0,  2.5886,  27.584,  2.7024, 34.5769,    71.6,  -9.000,
285, 10146, 1616.0,  2.5846,  27.584,  2.6986, 34.5771,    71.7,  -9.000,
285, 10146, 1618.0,  2.5830,  27.585,  2.6970, 34.5772,    71.7,  -9.000,
285, 10146, 1620.0,  2.5803,  27.585,  2.6944, 34.5774,    71.8,  -9.000,
285, 10146, 1622.0,  2.5768,  27.586,  2.6912, 34.5778,    71.8,  -9.000,
285, 10146, 1624.0,  2.5726,  27.586,  2.6871, 34.5781,    72.0,  -9.000,
285, 10146, 1626.0,  2.5645,  27.587,  2.6791, 34.5784,    72.2,  -9.000,
285, 10146, 1628.0,  2.5504,  27.589,  2.6649, 34.5785,    72.2,  -9.000,
285, 10146, 1630.0,  2.5420,  27.589,  2.6566, 34.5786,    72.5,  -9.000,
285, 10146, 1632.0,  2.5388,  27.590,  2.6535, 34.5789,    72.7,  -9.000,
285, 10146, 1634.0,  2.5348,  27.591,  2.6495, 34.5795,    72.8,  -9.000,
285, 10146, 1636.0,  2.5337,  27.591,  2.6487, 34.5796,    73.0,  -9.000,
285, 10146, 1638.0,  2.5319,  27.591,  2.6469, 34.5798,    73.1,  -9.000,
285, 10146, 1640.0,  2.5282,  27.592,  2.6434, 34.5802,    73.2,  -9.000,
285, 10146, 1642.0,  2.5257,  27.592,  2.6411, 34.5802,    73.3,  -9.000,
285, 10146, 1644.0,  2.5243,  27.592,  2.6398, 34.5804,    73.3,  -9.000,
285, 10146, 1646.0,  2.5213,  27.593,  2.6369, 34.5806,    73.5,  -9.000,
285, 10146, 1648.0,  2.5175,  27.593,  2.6333, 34.5807,    73.5,  -9.000,
285, 10146, 1650.0,  2.5138,  27.594,  2.6296, 34.5811,    73.5,  -9.000,
285, 10146, 1652.0,  2.5101,  27.595,  2.6261, 34.5817,    73.5,  -9.000,
285, 10146, 1654.0,  2.5083,  27.595,  2.6244, 34.5820,    73.7,  -9.000,
285, 10146, 1656.0,  2.5040,  27.596,  2.6202, 34.5825,    73.8,  -9.000,
285, 10146, 1658.0,  2.4994,  27.596,  2.6157, 34.5825,    73.8,  -9.000,
285, 10146, 1660.0,  2.4967,  27.596,  2.6132, 34.5825,    73.8,  -9.000,
285, 10146, 1662.0,  2.4942,  27.597,  2.6108, 34.5827,    73.9,  -9.000,
285, 10146, 1664.0,  2.4880,  27.598,  2.6048, 34.5831,    74.0,  -9.000,
285, 10146, 1666.0,  2.4823,  27.598,  2.5991, 34.5833,    74.0,  -9.000,
285, 10146, 1668.0,  2.4775,  27.599,  2.5944, 34.5836,    74.2,  -9.000,
285, 10146, 1670.0,  2.4745,  27.599,  2.5915, 34.5838,    74.3,  -9.000,
285, 10146, 1672.0,  2.4694,  27.600,  2.5866, 34.5839,    74.5,  -9.000,
285, 10146, 1674.0,  2.4666,  27.600,  2.5839, 34.5839,    74.6,  -9.000,
285, 10146, 1676.0,  2.4652,  27.600,  2.5827, 34.5842,    74.7,  -9.000,
285, 10146, 1678.0,  2.4635,  27.601,  2.5810, 34.5844,    74.8,  -9.000,
285, 10146, 1680.0,  2.4622,  27.601,  2.5800, 34.5844,    74.8,  -9.000,
285, 10146, 1682.0,  2.4594,  27.601,  2.5773, 34.5846,    74.9,  -9.000,
285, 10146, 1684.0,  2.4560,  27.602,  2.5740, 34.5846,    75.0,  -9.000,
285, 10146, 1686.0,  2.4544,  27.602,  2.5726, 34.5847,    75.1,  -9.000,
285, 10146, 1688.0,  2.4524,  27.602,  2.5706, 34.5848,    75.2,  -9.000,
285, 10146, 1690.0,  2.4492,  27.602,  2.5676, 34.5849,    75.2,  -9.000,
285, 10146, 1692.0,  2.4450,  27.603,  2.5635, 34.5853,    75.2,  -9.000,
285, 10146, 1694.0,  2.4420,  27.603,  2.5606, 34.5853,    75.3,  -9.000,
285, 10146, 1696.0,  2.4375,  27.604,  2.5563, 34.5855,    75.4,  -9.000,
285, 10146, 1698.0,  2.4307,  27.605,  2.5496, 34.5859,    75.5,  -9.000,
285, 10146, 1700.0,  2.4280,  27.605,  2.5469, 34.5859,    75.5,  -9.000,
285, 10146, 1702.0,  2.4262,  27.605,  2.5454, 34.5861,    75.7,  -9.000,
285, 10146, 1704.0,  2.4232,  27.606,  2.5425, 34.5862,    75.8,  -9.000,
285, 10146, 1706.0,  2.4203,  27.606,  2.5396, 34.5863,    76.0,  -9.000,
285, 10146, 1708.0,  2.4158,  27.607,  2.5353, 34.5867,    76.0,  -9.000,
285, 10146, 1710.0,  2.4110,  27.607,  2.5306, 34.5870,    76.1,  -9.000,
285, 10146, 1712.0,  2.4072,  27.608,  2.5270, 34.5872,    76.2,  -9.000,
285, 10146, 1714.0,  2.4041,  27.608,  2.5240, 34.5874,    76.2,  -9.000,
285, 10146, 1716.0,  2.4010,  27.609,  2.5210, 34.5876,    76.5,  -9.000,
285, 10146, 1718.0,  2.3965,  27.609,  2.5165, 34.5881,    76.6,  -9.000,
285, 10146, 1720.0,  2.3917,  27.610,  2.5119, 34.5886,    76.7,  -9.000,
285, 10146, 1722.0,  2.3895,  27.610,  2.5099, 34.5888,    76.8,  -9.000,
285, 10146, 1724.0,  2.3881,  27.611,  2.5086, 34.5889,    77.0,  -9.000,
285, 10146, 1726.0,  2.3864,  27.611,  2.5070, 34.5891,    77.0,  -9.000,
285, 10146, 1728.0,  2.3829,  27.611,  2.5037, 34.5892,    77.1,  -9.000,
285, 10146, 1730.0,  2.3816,  27.611,  2.5025, 34.5892,    77.2,  -9.000,
285, 10146, 1732.0,  2.3806,  27.612,  2.5016, 34.5893,    77.2,  -9.000,
285, 10146, 1734.0,  2.3784,  27.612,  2.4996, 34.5896,    77.3,  -9.000,
285, 10146, 1736.0,  2.3761,  27.612,  2.4974, 34.5897,    77.3,  -9.000,
285, 10146, 1738.0,  2.3735,  27.613,  2.4950, 34.5898,    77.4,  -9.000,
285, 10146, 1740.0,  2.3710,  27.613,  2.4926, 34.5900,    77.4,  -9.000,
285, 10146, 1742.0,  2.3701,  27.613,  2.4918, 34.5902,    77.5,  -9.000,
285, 10146, 1744.0,  2.3677,  27.614,  2.4896, 34.5906,    77.7,  -9.000,
285, 10146, 1746.0,  2.3650,  27.614,  2.4870, 34.5909,    77.8,  -9.000,
285, 10146, 1748.0,  2.3602,  27.615,  2.4824, 34.5911,    77.8,  -9.000,
285, 10146, 1750.0,  2.3568,  27.615,  2.4790, 34.5914,    77.8,  -9.000,
285, 10146, 1752.0,  2.3530,  27.616,  2.4753, 34.5915,    77.9,  -9.000,
285, 10146, 1754.0,  2.3507,  27.616,  2.4732, 34.5916,    78.0,  -9.000,
285, 10146, 1756.0,  2.3463,  27.616,  2.4689, 34.5917,    78.2,  -9.000,
285, 10146, 1758.0,  2.3425,  27.617,  2.4653, 34.5919,    78.3,  -9.000,
285, 10146, 1760.0,  2.3398,  27.617,  2.4627, 34.5921,    78.5,  -9.000,
285, 10146, 1762.0,  2.3380,  27.618,  2.4610, 34.5922,    78.5,  -9.000,
285, 10146, 1764.0,  2.3365,  27.618,  2.4597, 34.5924,    78.5,  -9.000,
285, 10146, 1766.0,  2.3349,  27.618,  2.4583, 34.5926,    78.6,  -9.000,
285, 10146, 1768.0,  2.3314,  27.619,  2.4548, 34.5927,    78.7,  -9.000,
285, 10146, 1770.0,  2.3273,  27.619,  2.4508, 34.5932,    78.8,  -9.000,
285, 10146, 1772.0,  2.3233,  27.620,  2.4470, 34.5935,    78.9,  -9.000,
285, 10146, 1774.0,  2.3197,  27.620,  2.4436, 34.5938,    79.0,  -9.000,
285, 10146, 1776.0,  2.3141,  27.621,  2.4381, 34.5941,    79.1,  -9.000,
285, 10146, 1778.0,  2.3124,  27.621,  2.4364, 34.5943,    79.2,  -9.000,
285, 10146, 1780.0,  2.3100,  27.622,  2.4341, 34.5944,    79.3,  -9.000,
285, 10146, 1782.0,  2.3074,  27.622,  2.4317, 34.5945,    79.4,  -9.000,
285, 10146, 1784.0,  2.3033,  27.622,  2.4278, 34.5948,    79.5,  -9.000,
285, 10146, 1786.0,  2.3008,  27.623,  2.4254, 34.5952,    79.5,  -9.000,
285, 10146, 1788.0,  2.2990,  27.623,  2.4238, 34.5955,    79.6,  -9.000,
285, 10146, 1790.0,  2.2985,  27.624,  2.4234, 34.5957,    79.7,  -9.000,
285, 10146, 1792.0,  2.2962,  27.624,  2.4212, 34.5960,    79.8,  -9.000,
285, 10146, 1794.0,  2.2941,  27.625,  2.4193, 34.5963,    79.8,  -9.000,
285, 10146, 1796.0,  2.2896,  27.625,  2.4148, 34.5963,    79.8,  -9.000,
285, 10146, 1798.0,  2.2873,  27.625,  2.4127, 34.5964,    79.8,  -9.000,
285, 10146, 1800.0,  2.2850,  27.625,  2.4105, 34.5964,    79.8,  -9.000,
285, 10146, 1802.0,  2.2825,  27.626,  2.4082, 34.5965,    80.0,  -9.000,
285, 10146, 1804.0,  2.2812,  27.626,  2.4070, 34.5965,    80.2,  -9.000,
285, 10146, 1806.0,  2.2782,  27.626,  2.4042, 34.5968,    80.2,  -9.000,
285, 10146, 1808.0,  2.2742,  27.627,  2.4002, 34.5969,    80.2,  -9.000,
285, 10146, 1810.0,  2.2720,  27.627,  2.3982, 34.5970,    80.4,  -9.000,
285, 10146, 1812.0,  2.2712,  27.627,  2.3975, 34.5970,    80.5,  -9.000,
285, 10146, 1814.0,  2.2695,  27.627,  2.3960, 34.5971,    80.5,  -9.000,
285, 10146, 1816.0,  2.2672,  27.628,  2.3939, 34.5973,    80.6,  -9.000,
285, 10146, 1818.0,  2.2643,  27.628,  2.3910, 34.5976,    80.7,  -9.000,
285, 10146, 1820.0,  2.2615,  27.628,  2.3884, 34.5979,    80.8,  -9.000,
285, 10146, 1822.0,  2.2572,  27.629,  2.3843, 34.5982,    80.8,  -9.000,
285, 10146, 1824.0,  2.2541,  27.629,  2.3813, 34.5983,    81.0,  -9.000,
285, 10146, 1826.0,  2.2525,  27.630,  2.3798, 34.5984,    81.0,  -9.000,
285, 10146, 1828.0,  2.2496,  27.630,  2.3770, 34.5987,    81.0,  -9.000,
285, 10146, 1830.0,  2.2469,  27.630,  2.3745, 34.5988,    81.2,  -9.000,
285, 10146, 1832.0,  2.2453,  27.631,  2.3730, 34.5988,    81.2,  -9.000,
285, 10146, 1834.0,  2.2441,  27.631,  2.3720, 34.5989,    81.3,  -9.000,
285, 10146, 1836.0,  2.2428,  27.631,  2.3708, 34.5990,    81.3,  -9.000,
285, 10146, 1838.0,  2.2404,  27.631,  2.3685, 34.5993,    81.3,  -9.000,
285, 10146, 1840.0,  2.2372,  27.632,  2.3655, 34.5996,    81.5,  -9.000,
285, 10146, 1842.0,  2.2342,  27.632,  2.3626, 34.5997,    81.5,  -9.000,
285, 10146, 1844.0,  2.2307,  27.633,  2.3592, 34.5999,    81.5,  -9.000,
285, 10146, 1846.0,  2.2250,  27.633,  2.3536, 34.6001,    81.7,  -9.000,
285, 10146, 1848.0,  2.2217,  27.634,  2.3504, 34.6005,    81.8,  -9.000,
285, 10146, 1850.0,  2.2199,  27.634,  2.3488, 34.6006,    81.8,  -9.000,
285, 10146, 1852.0,  2.2175,  27.634,  2.3465, 34.6006,    82.0,  -9.000,
285, 10146, 1854.0,  2.2145,  27.635,  2.3437, 34.6008,    82.1,  -9.000,
285, 10146, 1856.0,  2.2128,  27.635,  2.3421, 34.6010,    82.2,  -9.000,
285, 10146, 1858.0,  2.2106,  27.635,  2.3401, 34.6012,    82.2,  -9.000,
285, 10146, 1860.0,  2.2093,  27.635,  2.3388, 34.6012,    82.2,  -9.000,
285, 10146, 1862.0,  2.2080,  27.636,  2.3377, 34.6014,    82.4,  -9.000,
285, 10146, 1864.0,  2.2039,  27.636,  2.3338, 34.6016,    82.5,  -9.000,
285, 10146, 1866.0,  2.1990,  27.637,  2.3289, 34.6020,    82.5,  -9.000,
285, 10146, 1868.0,  2.1961,  27.637,  2.3262, 34.6022,    82.5,  -9.000,
285, 10146, 1870.0,  2.1934,  27.638,  2.3236, 34.6027,    82.7,  -9.000,
285, 10146, 1872.0,  2.1920,  27.638,  2.3224, 34.6030,    82.8,  -9.000,
285, 10146, 1874.0,  2.1906,  27.639,  2.3212, 34.6033,    82.8,  -9.000,
285, 10146, 1876.0,  2.1889,  27.639,  2.3196, 34.6035,    82.8,  -9.000,
285, 10146, 1878.0,  2.1867,  27.639,  2.3175, 34.6037,    82.8,  -9.000,
285, 10146, 1880.0,  2.1842,  27.640,  2.3152, 34.6041,    82.8,  -9.000,
285, 10146, 1882.0,  2.1819,  27.640,  2.3129, 34.6041,    82.8,  -9.000,
285, 10146, 1884.0,  2.1766,  27.640,  2.3078, 34.6039,    83.0,  -9.000,
285, 10146, 1886.0,  2.1735,  27.641,  2.3048, 34.6043,    83.0,  -9.000,
285, 10146, 1888.0,  2.1687,  27.641,  2.3001, 34.6046,    83.1,  -9.000,
285, 10146, 1890.0,  2.1641,  27.642,  2.2957, 34.6044,    83.3,  -9.000,
285, 10146, 1892.0,  2.1618,  27.642,  2.2934, 34.6045,    83.5,  -9.000,
285, 10146, 1894.0,  2.1586,  27.642,  2.2904, 34.6047,    83.5,  -9.000,
285, 10146, 1896.0,  2.1565,  27.643,  2.2885, 34.6048,    83.7,  -9.000,
285, 10146, 1898.0,  2.1556,  27.643,  2.2877, 34.6048,    83.8,  -9.000,
285, 10146, 1900.0,  2.1544,  27.643,  2.2866, 34.6050,    83.8,  -9.000,
285, 10146, 1902.0,  2.1527,  27.643,  2.2851, 34.6051,    84.0,  -9.000,
285, 10146, 1904.0,  2.1504,  27.643,  2.2829, 34.6052,    84.0,  -9.000,
285, 10146, 1906.0,  2.1489,  27.644,  2.2816, 34.6054,    84.0,  -9.000,
285, 10146, 1908.0,  2.1472,  27.644,  2.2800, 34.6054,    84.2,  -9.000,
285, 10146, 1910.0,  2.1454,  27.644,  2.2783, 34.6056,    84.2,  -9.000,
285, 10146, 1912.0,  2.1402,  27.645,  2.2732, 34.6059,    84.2,  -9.000,
285, 10146, 1914.0,  2.1389,  27.645,  2.2721, 34.6059,    84.2,  -9.000,
285, 10146, 1916.0,  2.1373,  27.645,  2.2706, 34.6061,    84.3,  -9.000,
285, 10146, 1918.0,  2.1358,  27.645,  2.2692, 34.6063,    84.3,  -9.000,
285, 10146, 1920.0,  2.1331,  27.646,  2.2668, 34.6066,    84.4,  -9.000,
285, 10146, 1922.0,  2.1308,  27.646,  2.2645, 34.6068,    84.4,  -9.000,
285, 10146, 1924.0,  2.1302,  27.646,  2.2641, 34.6068,    84.5,  -9.000,
285, 10146, 1926.0,  2.1281,  27.647,  2.2622, 34.6071,    84.6,  -9.000,
285, 10146, 1928.0,  2.1249,  27.647,  2.2591, 34.6073,    84.7,  -9.000,
285, 10146, 1930.0,  2.1212,  27.648,  2.2555, 34.6075,    84.8,  -9.000,
285, 10146, 1932.0,  2.1171,  27.648,  2.2515, 34.6078,    84.8,  -9.000,
285, 10146, 1934.0,  2.1132,  27.649,  2.2477, 34.6080,    84.9,  -9.000,
285, 10146, 1936.0,  2.1119,  27.649,  2.2466, 34.6080,    85.0,  -9.000,
285, 10146, 1938.0,  2.1102,  27.649,  2.2450, 34.6081,    85.2,  -9.000,
285, 10146, 1940.0,  2.1095,  27.649,  2.2445, 34.6080,    85.2,  -9.000,
285, 10146, 1942.0,  2.1076,  27.649,  2.2427, 34.6084,    85.4,  -9.000,
285, 10146, 1944.0,  2.1068,  27.649,  2.2421, 34.6084,    85.5,  -9.000,
285, 10146, 1946.0,  2.1057,  27.650,  2.2412, 34.6084,    85.5,  -9.000,
285, 10146, 1948.0,  2.1044,  27.650,  2.2400, 34.6086,    85.5,  -9.000,
285, 10146, 1950.0,  2.1032,  27.650,  2.2389, 34.6086,    85.6,  -9.000,
285, 10146, 1952.0,  2.1014,  27.650,  2.2373, 34.6088,    85.7,  -9.000,
285, 10146, 1954.0,  2.0981,  27.651,  2.2341, 34.6090,    85.7,  -9.000,
285, 10146, 1956.0,  2.0948,  27.651,  2.2309, 34.6093,    85.8,  -9.000,
285, 10146, 1958.0,  2.0931,  27.651,  2.2294, 34.6093,    85.8,  -9.000,
285, 10146, 1960.0,  2.0920,  27.651,  2.2285, 34.6094,    85.9,  -9.000,
285, 10146, 1962.0,  2.0891,  27.652,  2.2256, 34.6095,    86.0,  -9.000,
285, 10146, 1964.0,  2.0849,  27.652,  2.2215, 34.6098,    86.0,  -9.000,
285, 10146, 1966.0,  2.0810,  27.653,  2.2179, 34.6102,    86.2,  -9.000,
285, 10146, 1968.0,  2.0793,  27.653,  2.2162, 34.6102,    86.2,  -9.000,
285, 10146, 1970.0,  2.0782,  27.653,  2.2153, 34.6103,    86.2,  -9.000,
285, 10146, 1972.0,  2.0776,  27.653,  2.2149, 34.6104,    86.3,  -9.000,
285, 10146, 1974.0,  2.0770,  27.653,  2.2145, 34.6103,    86.4,  -9.000,
285, 10146, 1976.0,  2.0742,  27.654,  2.2118, 34.6107,    86.4,  -9.000,
285, 10146, 1978.0,  2.0706,  27.654,  2.2082, 34.6109,    86.5,  -9.000,
285, 10146, 1980.0,  2.0682,  27.655,  2.2060, 34.6110,    86.5,  -9.000,
285, 10146, 1982.0,  2.0668,  27.655,  2.2048, 34.6111,    86.6,  -9.000,
285, 10146, 1984.0,  2.0641,  27.655,  2.2022, 34.6112,    86.7,  -9.000,
285, 10146, 1986.0,  2.0618,  27.655,  2.2001, 34.6115,    86.8,  -9.000,
285, 10146, 1988.0,  2.0598,  27.656,  2.1982, 34.6116,    87.0,  -9.000,
285, 10146, 1990.0,  2.0560,  27.656,  2.1945, 34.6118,    87.0,  -9.000,
285, 10146, 1992.0,  2.0532,  27.657,  2.1919, 34.6120,    87.0,  -9.000,
285, 10146, 1994.0,  2.0505,  27.657,  2.1893, 34.6123,    87.2,  -9.000,
285, 10146, 1996.0,  2.0481,  27.657,  2.1871, 34.6125,    87.2,  -9.000,
285, 10146, 1998.0,  2.0448,  27.658,  2.1838, 34.6129,    87.3,  -9.000,
285, 10146, 2000.0,  2.0420,  27.659,  2.1811, 34.6133,    87.4,  -9.000,
285, 10146, 2002.0,  2.0406,  27.659,  2.1799, 34.6133,    87.5,  -9.000,
285, 10146, 2004.0,  2.0388,  27.659,  2.1783, 34.6134,    87.5,  -9.000,
285, 10146, 2006.0,  2.0369,  27.659,  2.1764, 34.6136,    87.5,  -9.000,
285, 10146, 2008.0,  2.0322,  27.660,  2.1719, 34.6141,    87.5,  -9.000,
285, 10146, 2010.0,  2.0301,  27.660,  2.1699, 34.6141,    87.7,  -9.000,
285, 10146, 2012.0,  2.0286,  27.660,  2.1685, 34.6140,    87.7,  -9.000,
285, 10146, 2014.0,  2.0271,  27.660,  2.1673, 34.6142,    87.8,  -9.000,
285, 10146, 2016.0,  2.0242,  27.661,  2.1645, 34.6144,    87.9,  -9.000,
285, 10146, 2018.0,  2.0193,  27.662,  2.1597, 34.6148,    88.0,  -9.000,
285, 10146, 2020.0,  2.0164,  27.662,  2.1569, 34.6148,    88.2,  -9.000,
285, 10146, 2022.0,  2.0156,  27.662,  2.1562, 34.6149,    88.3,  -9.000,
285, 10146, 2024.0,  2.0142,  27.662,  2.1550, 34.6150,    88.4,  -9.000,
285, 10146, 2026.0,  2.0130,  27.662,  2.1540, 34.6151,    88.5,  -9.000,
285, 10146, 2028.0,  2.0118,  27.663,  2.1530, 34.6152,    88.6,  -9.000,
285, 10146, 2030.0,  2.0112,  27.663,  2.1525, 34.6153,    88.7,  -9.000,
285, 10146, 2032.0,  2.0100,  27.663,  2.1514, 34.6154,    88.8,  -9.000,
285, 10146, 2034.0,  2.0088,  27.663,  2.1504, 34.6156,    88.8,  -9.000,
285, 10146, 2036.0,  2.0054,  27.663,  2.1471, 34.6157,    88.8,  -9.000,
285, 10146, 2038.0,  2.0027,  27.664,  2.1445, 34.6160,    88.8,  -9.000,
285, 10146, 2040.0,  2.0012,  27.664,  2.1432, 34.6162,    88.9,  -9.000,
285, 10146, 2042.0,  1.9992,  27.664,  2.1414, 34.6162,    88.9,  -9.000,
285, 10146, 2044.0,  1.9963,  27.665,  2.1386, 34.6164,    89.0,  -9.000,
285, 10146, 2046.0,  1.9941,  27.665,  2.1365, 34.6166,    89.1,  -9.000,
285, 10146, 2048.0,  1.9927,  27.665,  2.1353, 34.6167,    89.2,  -9.000,
285, 10146, 2050.0,  1.9909,  27.665,  2.1337, 34.6168,    89.3,  -9.000,
285, 10146, 2052.0,  1.9891,  27.666,  2.1319, 34.6171,    89.4,  -9.000,
285, 10146, 2054.0,  1.9876,  27.666,  2.1306, 34.6173,    89.4,  -9.000,
285, 10146, 2056.0,  1.9858,  27.666,  2.1289, 34.6175,    89.5,  -9.000,
285, 10146, 2058.0,  1.9840,  27.666,  2.1273, 34.6174,    89.5,  -9.000,
285, 10146, 2060.0,  1.9829,  27.667,  2.1263, 34.6175,    89.7,  -9.000,
285, 10146, 2062.0,  1.9796,  27.667,  2.1232, 34.6178,    89.7,  -9.000,
